file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1CC276E9,0,,,,,record0:segment0:timing0-0,,敵部隊を無力化してくれ,ヘリを破壊しなくても 敵部隊を無力化すれば勝てる,,,,NOT_CHECKED,33,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,71,,,,,record70:segment0:timing0-0,タンクが壊れた！\n攻撃のチャンスだ！,くそ！\n予備の燃料タンクを使い始めたようだ,タンクを潰す手はもう使えない\n直接本体を攻撃するんだ,,,,NOT_CHECKED,62,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,72,,,,,record71:segment0:timing0-0,くそ！\n予備の燃料タンクを使い始めたようだ,タンクを潰す手はもう使えない\n直接本体を攻撃するんだ,いいぞ MSF万歳！,,,,NOT_CHECKED,77,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,73,,,,,record72:segment0:timing0-0,タンクを潰す手はもう使えない\n直接本体を攻撃するんだ,いいぞ MSF万歳！,単独で…？\nなんて常識外れなんだ ありえない,,,,NOT_CHECKED,22,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,74,,,,,record73:segment0:timing0-0,いいぞ MSF万歳！,単独で…？\nなんて常識外れなんだ ありえない,もう大型兵器を格納する場所がない,,,,NOT_CHECKED,63,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,75,,,,,record74:segment0:timing0-0,単独で…？\nなんて常識外れなんだ ありえない,もう大型兵器を格納する場所がない,すまんがそいつの鹵獲は諦めてくれ,,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,76,,,,,record75:segment0:timing0-0,もう大型兵器を格納する場所がない,すまんがそいつの鹵獲は諦めてくれ,燃料食らいの車輌を次々と…\nオイルショックはどうなったんだ？,,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,77,,,,,record76:segment0:timing0-0,すまんがそいつの鹵獲は諦めてくれ,燃料食らいの車輌を次々と…\nオイルショックはどうなったんだ？,おい その装備はなんだ!?,,,,NOT_CHECKED,89,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,78,,,,,record77:segment0:timing68-133,燃料食らいの車輌を次々と…\nオイルショックはどうなったんだ？,おい その装備はなんだ!?,それじゃ敵に歯が立たん\n勝てっこない！,,,,NOT_CHECKED,33,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,79,,,,,record77:segment1:timing135-195,おい その装備はなんだ!?,それじゃ敵に歯が立たん\n勝てっこない！,一旦戻れ 再武装するんだ,,,,NOT_CHECKED,56,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,80,,,,,record77:segment2:timing0-0,それじゃ敵に歯が立たん\n勝てっこない！,一旦戻れ 再武装するんだ,その武装で敵を倒すことは出来んぞ！,,,,NOT_CHECKED,34,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,81,,,,,record78:segment0:timing61-108,一旦戻れ 再武装するんだ,その武装で敵を倒すことは出来んぞ！,適切な武器を装備し直すんだ！,,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,82,,,,,record78:segment1:timing0-0,その武装で敵を倒すことは出来んぞ！,適切な武器を装備し直すんだ！,いま携行している武器じゃ \n敵に有効な打撃を与えられん！,,,,NOT_CHECKED,42,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,83,,,,,record79:segment0:timing97-152,適切な武器を装備し直すんだ！,いま携行している武器じゃ \n敵に有効な打撃を与えられん！,敵に対して効果のある武器を選び直せ！,,,,NOT_CHECKED,81,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,84,,,,,record79:segment1:timing0-0,いま携行している武器じゃ \n敵に有効な打撃を与えられん！,敵に対して効果のある武器を選び直せ！,AIポッドを攻撃してハッチを壊せ！\n円柱状のポッドだ！！,,,,NOT_CHECKED,54,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,85,,,,,record80:segment0:timing0-0,敵に対して効果のある武器を選び直せ！,AIポッドを攻撃してハッチを壊せ！\n円柱状のポッドだ！！,早くポッドを撃て！\nまだ完全には止まってない！！,,,,NOT_CHECKED,79,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,86,,,,,record81:segment0:timing0-0,AIポッドを攻撃してハッチを壊せ！\n円柱状のポッドだ！！,早くポッドを撃て！\nまだ完全には止まってない！！,早くAIポッドに乗り込め\nそうしないと再起動するぞ,,,,NOT_CHECKED,71,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,87,,,,,record82:segment0:timing0-0,早くポッドを撃て！\nまだ完全には止まってない！！,早くAIポッドに乗り込め\nそうしないと再起動するぞ,,,,,NOT_CHECKED,70,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
