selector,codepoint,character,glyph_index,atlas_x,atlas_y,width,height,bearing,advance,glyph_source,font_file,font_file_sha256,font_face_index,font_size,baseline,bitmap_sha256,is_han_override
00c7c9f9.xpr,U+53D7,受,719,1452,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,1782ea3f7c07134e79b812b589b12ac27b3e6b2e11c0d537443845aef87f2701,YES
00c7c9f9.xpr,U+53D8,变,720,1510,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,de479e8e37cd7d793fd3b3346f7a837d295d3a3303b46e23b4cc59d92b3399b1,YES
00c7c9f9.xpr,U+53DB,叛,721,1568,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,665bde1e1cec8d2b8b4bf01a08813e37101934e5e5bc6ca9113b90dde2a71b80,YES
00c7c9f9.xpr,U+53E0,叠,722,1626,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,11ea89dfe52ea3b4e691c5fdae9be6a95d6af03c553c57e78e9b7d9699e844e6,YES
00c7c9f9.xpr,U+53E3,口,723,1684,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,99e2ca313273a9c07486e9c4dc21ede9d039b955e09cf44c64759f7368570180,YES
00c7c9f9.xpr,U+53E4,古,724,1742,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ed294ef5c8d01e9c72f4d0e13db5ecac243209b42747f64c0edf8dafd6cc3ba3,YES
00c7c9f9.xpr,U+53E5,句,725,1800,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ae46784e9062a61b6b30d27ae6fe93825a4d8505044ab55ad8cd89328a7f43e6,YES
00c7c9f9.xpr,U+53E6,另,726,1858,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,8c1fd5cec5bda658f1170b7f59000208acf5eecb105a4d03fff2d14b075b0bca,YES
00c7c9f9.xpr,U+53EA,只,727,1916,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fe7ad949cfa9280d73b77de2f48716cc68f20dedf7e9ad50b24e3f3a8b95a296,YES
00c7c9f9.xpr,U+53EB,叫,728,1974,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,6ec5eb4b1e75edee8e789548e8e8f9bf1c049c85a6046af1704e76e3e1b9d3d5,YES
00c7c9f9.xpr,U+53EC,召,729,2032,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,b00fbc2a8778a880d54f95aecf15e36265b64142c6c1da80b19655924302e6de,YES
00c7c9f9.xpr,U+53EE,叮,730,2090,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3a411268409085327b10d14cb8699327493f2b32c6cd0f407a525b6efaa08c36,YES
00c7c9f9.xpr,U+53EF,可,731,2148,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3a6260426ed3a6f32cf89b70cfbeccac785b4c86f1c517c61a41f314c9fb80b5,YES
00c7c9f9.xpr,U+53F0,台,732,2206,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9910bd664dcdfdbf2a5868bbfec57812b6d160feed34df1c6990e10a7e66d5ee,YES
00c7c9f9.xpr,U+53F2,史,733,2264,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,32d707ef3435720dcacd8b6785425133d7dc105b2a618512bd1b0920cdda7d4d,YES
00c7c9f9.xpr,U+53F3,右,734,2322,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,174cca6171b23418c3be82e5f2d6434b7615855b24e478524784898d8a0d6dc1,YES
00c7c9f9.xpr,U+53F6,叶,735,2380,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9ce88b1fcafeff17438351898abc919e6a20a619f35ad0fccd1097db7bc39e99,YES
00c7c9f9.xpr,U+53F7,号,736,2438,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3591f8cb6ea57d4cd2dd4e51826ef0d3be37e95a28907d7ec97cf0f08233bd92,YES
00c7c9f9.xpr,U+53F8,司,737,2496,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9d92a11d33fc9089fe5dbb66ff5d7dc953bacaca6dc1ec1a4d801477e3ac734e,YES
00c7c9f9.xpr,U+53F9,叹,738,2554,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,203d8187fba2bff30da8f79ea650ad45edcd41b247c3a7a1194b65e0f69edb82,YES
00c7c9f9.xpr,U+5403,吃,739,2612,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,cde6daa500fd09593743ddffcae48501cecae45c89386409468a1fb5c89f080e,YES
00c7c9f9.xpr,U+5404,各,740,2670,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fefec6ae72865fd48a2e3a0b43ceec30c839fb08b27182bd9ee922c1720709dd,YES
00c7c9f9.xpr,U+5408,合,741,2728,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,44a051b0f8713cfffc3079211ae9ea8795cee08a1629f5bdecb3560efdab89f7,YES
00c7c9f9.xpr,U+5409,吉,742,2786,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,5ff2e0aa0f611925f2b1f49bcdb5a074fa4f3ac4e4f5bc79a125d9700f44948a,YES
00c7c9f9.xpr,U+540A,吊,743,2844,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,06787ff3c1e2e651702bffeb19646de435c2505724246f8fd84e37ad18c54d6d,YES
00c7c9f9.xpr,U+540C,同,744,2902,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,70dcd2afd3d9fcb8ea48de1a500bbf207cff74045b5c3234f901c86beecbe7fa,YES
00c7c9f9.xpr,U+540D,名,745,2960,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,25e78d0ce4455efe9400bf468a8023bc4bf1ef34d713377e4bb6fc0cb9a3a75b,YES
00c7c9f9.xpr,U+540E,后,746,3018,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,664fd6125a6341116b60a90a72563dc2dfa174091a7f36f94b70d2a78df3d411,YES
00c7c9f9.xpr,U+5410,吐,747,3076,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,cbce949c384ae8395ca3d3d20c302cc93af2ad37b317d3aa4bbdfe79acaa2626,YES
00c7c9f9.xpr,U+5411,向,748,3134,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,094c30b36d886010450ec4191414edad0ac02eb2e53ddefd34aa7487c9d6dc7b,YES
00c7c9f9.xpr,U+5413,吓,749,3192,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,0b2ba02ae7beda1324bfeadc06e26cc617f2cac034f0bd27e1b1d78e09093e99,YES
00c7c9f9.xpr,U+5417,吗,750,3250,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3fbc242b9ca2850603d07f2d918148df180de9ac6af39df12320bededdd12925,YES
00c7c9f9.xpr,U+541B,君,751,3308,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,75189cc8c787c63725989a36a38b33747b3994299deb6c1307b509081a6b5f4a,YES
00c7c9f9.xpr,U+541D,吝,752,3366,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,70d7cfa444fde3ec3e61745ad6546862971c18759f5f7e5da1f342e11245b0d5,YES
00c7c9f9.xpr,U+541E,吞,753,3424,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,87a217b1b677191b198fffd15a0541022b987b52e8301eb23467c8412fccee96,YES
00c7c9f9.xpr,U+5426,否,754,3482,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,5b6f3bb07179d30ebea52603307dccc64268f5efe8d4e0376670864b8b587903,YES
00c7c9f9.xpr,U+5427,吧,755,3540,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,94dae77ae7e9a6184138e2aa0b069fef91d92ee7c99dca25175d901f77f1936b,YES
00c7c9f9.xpr,U+5428,吨,756,3598,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,4d47b7f9cd3e35162d7e42bad60e700081f0381a12ca8cd2e0b637af2e77e77b,YES
00c7c9f9.xpr,U+5429,吩,757,3656,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,24dac0a91f8ac0af5241328bbc921d3996af8b9af19b264b4f831bf0d5611566,YES
00c7c9f9.xpr,U+542B,含,758,3714,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,72fdb2dcb1bd47196dc2c2566657a93297cda23dc16c59caad2a4c4939274c67,YES
00c7c9f9.xpr,U+542C,听,759,3772,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,073eac1572b1a96f250b5505cfc335752d29b416670d4fae92b9f47bf4462438,YES
00c7c9f9.xpr,U+542F,启,760,3830,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,04aeeb810cc9a5e135261e8f6d1efe7200522963d3ecd55b0312c764451eb9a6,YES
00c7c9f9.xpr,U+5435,吵,761,3888,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e8208b7e2c854528dd3cb1c7f7d9f45dcc25644e0e4cab43cf52769737fb3f15,YES
00c7c9f9.xpr,U+5438,吸,762,3946,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e0b118d32714f23fbf2a4823ca681741f363fa821c461b619e79b640f2e7bc21,YES
00c7c9f9.xpr,U+5439,吹,763,4004,645,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e77acf132cc3a03ff496790354c8cf02b84d8e89c2a840e5f241e6965bb0a3cb,YES
00c7c9f9.xpr,U+543B,吻,764,2,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,97d042d1acb8c9903cb0b01a1ce68a88c713517b2d08d6e9090574ad9685e912,YES
00c7c9f9.xpr,U+543C,吼,765,60,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,8dc5d0575d6ad333895504dc00ca633796c121b0fb9b520c4ef20e4536d77091,YES
00c7c9f9.xpr,U+5440,呀,766,118,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,27f492e18bc9ed063ea0a5ac30f2744e0e84d5446312a436b68caf27a84e115c,YES
00c7c9f9.xpr,U+5443,呃,767,176,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,0a8641a4ae3b7b4dd4e67b09ebe029b00f3762ed3a879a3c125947bc5a30dd80,YES
00c7c9f9.xpr,U+5448,呈,768,234,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,a0ff4b5b196a9b205fa086aa2cf46d3a2549b2915236d34cd6d0a7d83f64da25,YES
00c7c9f9.xpr,U+544A,告,769,292,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,546163b535184ee0511f24ee30190426d4c105d68ab8435662b0f5158d9dd128,YES
00c7c9f9.xpr,U+5450,呐,770,350,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,fef36513b17452b4ba08de3ed445d72c589846f4833db44536270d6909398bbf,YES
00c7c9f9.xpr,U+5455,呕,771,408,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,801a516e0ec11621574041fd74c019334d5e8b60acf6942530ed5517ee32fc70,YES
00c7c9f9.xpr,U+5458,员,772,466,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,219fce8ae2f162c19cae653adf5848a8dc05dccdd2cd353109110b8cdd3ea8a0,YES
00c7c9f9.xpr,U+545B,呛,773,524,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ce08bde6535bffbff94e34d6e5f01b3652d5d3d92fb23f543ba00d03d18dc298,YES
00c7c9f9.xpr,U+545C,呜,774,582,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,04456a6313533a331c2d990d400f9cb26dbb91a2db67a7bbf4142e8dfa17ee39,YES
00c7c9f9.xpr,U+5462,呢,775,640,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,8c8ab77bcdb3529d3ca475fda72e2220132f859d0a6cb074e9a2c5bf16a67867,YES
00c7c9f9.xpr,U+5468,周,776,698,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,772f0567f4e4e82b3d404ec5758d09b547bb604f7363eab1f650c01f302e05e7,YES
00c7c9f9.xpr,U+5473,味,777,756,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,8cba2c73d0586822a91c354147e5449e87be4e31c75e0e8058c5d4db97b16f16,YES
00c7c9f9.xpr,U+5475,呵,778,814,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,a46635bc9768e68e1db8f7886c2eee4dfd5967a8b268b87e9ba69b62a09f0a46,YES
00c7c9f9.xpr,U+547C,呼,779,872,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,ab765a3a89558bd010bfdfd2c4098ff6493d2e674da7eb34b62a871d92ce253c,YES
00c7c9f9.xpr,U+547D,命,780,930,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,a2c4d643548490855e0b245275f43d2782c59ca27265cc398c738e30be46081a,YES
00c7c9f9.xpr,U+5486,咆,781,988,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,5a65f8051d4d75d3fe2cb14f7f19a1d4bc2a2d754f56f154e9fe4fcd57377cdc,YES
00c7c9f9.xpr,U+548C,和,782,1046,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,921a2b35d93387347f69d3829afe6edc20f28bb689e85690e83bc5b0542841ff,YES
00c7c9f9.xpr,U+5490,咐,783,1104,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,1bbccf80e9b0fe7faef7656076ec115cd962d22ef640f72eb3a8e93773c8bc40,YES
00c7c9f9.xpr,U+5492,咒,784,1162,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,8180de03429a42b388709fbc1c719e340c7eb18ece6c2258d752c0ff6ea8a7ba,YES
00c7c9f9.xpr,U+5495,咕,785,1220,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,8469385baa6367165d88dc95c772e240c873599837b3f001dffa419bc82c1a64,YES
00c7c9f9.xpr,U+5496,咖,786,1278,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,2d860aeaa35ca45374e9eba784d2e892bbd13cabf8da40e4b3694fc8b5d6395b,YES
00c7c9f9.xpr,U+549A,咚,787,1336,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,615446f122e42abd8061ce57b256e8352ff6eb75d28c7bd8ed13e2305fe292d0,YES
00c7c9f9.xpr,U+54A6,咦,788,1394,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,9fcba49f5b9b4b90510332dbcf2904c9899628674c899ad7e6c7c0dc5f73fbb5,YES
00c7c9f9.xpr,U+54A7,咧,789,1452,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,97492268d0de2dda6b30fc1892ef2f012937e95ddf9ed0a27a076357b40494a6,YES
00c7c9f9.xpr,U+54A8,咨,790,1510,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,3e2d6d375e2adf2b0c41e39459ebd204a410240a81c95670fb33a197904843b1,YES
00c7c9f9.xpr,U+54AB,咫,791,1568,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,46dac0ad7848447ebe2d90865e7a76e0ae7eccfbe437744b101893c6e0e532e6,YES
00c7c9f9.xpr,U+54AC,咬,792,1626,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,0a576166e826b437569459a7212ab07ae944ca0521b36a33dd0a01ac27668f3f,YES
00c7c9f9.xpr,U+54AF,咯,793,1684,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,37101d6ea09a3d42ac9466fb3eab5b94f36908e2b949eff06092063f2fdecb60,YES
00c7c9f9.xpr,U+54B3,咳,794,1742,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,0a9c5e385e284f666b7ea06323cc847481558e48e180edd5d94ba473a273503b,YES
00c7c9f9.xpr,U+54B8,咸,795,1800,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,995e8fbb5c6c3bb6469c4139df982567d4242dbe24bacfe6d02f2d74634c2998,YES
00c7c9f9.xpr,U+54BB,咻,796,1858,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,89572046dc5700a1732d762f0e921975a1d7da8047ba076c1736f3a1c51f7783,YES
00c7c9f9.xpr,U+54BD,咽,797,1916,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,e68f4d9b71552aa23837436407708cdc5e0428f96d2c91cc22153aaf3e73869b,YES
00c7c9f9.xpr,U+54C0,哀,798,1974,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,4f378b294633cb5ca303b8ab3085d53be4c7f1523da6328556f69db4cea17a14,YES
00c7c9f9.xpr,U+54C1,品,799,2032,719,56,72,0,56,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,56,56,66b056a613c64e1ed6d5b5c7d65704d60e7bd05b98eabc7c60464c596db8cf36,YES
