resource_class,file_id,json_path,csv_path,json_exists,csv_exists,json_rows,csv_rows,matched_rows,text_equal_rows,text_different_rows,json_only_rows,csv_only_rows,canonical_source,production_compiler,builder,builder_translation_input,status,notes
SLOT_OLANG,5DA7D87B,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DA7D87B.json,translations/slot_olang/5DA7D87B.csv,true,true,7,7,7,7,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DB4D9C8,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DB4D9C8.json,translations/slot_olang/5DB4D9C8.csv,true,true,228,228,228,228,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DB83C7B,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DB83C7B.json,translations/slot_olang/5DB83C7B.csv,true,true,16,16,16,16,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DB85CF0,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DB85CF0.json,translations/slot_olang/5DB85CF0.csv,true,true,18,18,18,18,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DB96275,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DB96275.json,translations/slot_olang/5DB96275.csv,true,true,156,156,156,156,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DB9708C,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DB9708C.json,translations/slot_olang/5DB9708C.csv,true,true,20,20,20,20,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DB9910A,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DB9910A.json,translations/slot_olang/5DB9910A.csv,true,true,75,75,75,75,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DBA016B,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DBA016B.json,translations/slot_olang/5DBA016B.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DBF136F,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DBF136F.json,translations/slot_olang/5DBF136F.csv,true,true,1,1,1,1,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DC1E6A9,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DC1E6A9.json,translations/slot_olang/5DC1E6A9.csv,true,true,22,22,22,22,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DC48887,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DC48887.json,translations/slot_olang/5DC48887.csv,true,true,136,136,136,136,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DC637BF,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DC637BF.json,translations/slot_olang/5DC637BF.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DCBA83B,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DCBA83B.json,translations/slot_olang/5DCBA83B.csv,true,true,30,30,30,30,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DCBF8C0,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DCBF8C0.json,translations/slot_olang/5DCBF8C0.csv,true,true,56,56,56,56,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DCDD1C4,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DCDD1C4.json,translations/slot_olang/5DCDD1C4.csv,true,true,25,25,25,25,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DCE245A,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DCE245A.json,translations/slot_olang/5DCE245A.csv,true,true,11,11,11,11,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DCE245C,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DCE245C.json,translations/slot_olang/5DCE245C.csv,true,true,59,59,59,59,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DD2A877,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DD2A877.json,translations/slot_olang/5DD2A877.csv,true,true,124,124,124,124,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DD982F6,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DD982F6.json,translations/slot_olang/5DD982F6.csv,true,true,74,74,74,74,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DD9AF4C,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DD9AF4C.json,translations/slot_olang/5DD9AF4C.csv,true,true,33,33,33,33,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DD9B1F3,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DD9B1F3.json,translations/slot_olang/5DD9B1F3.csv,true,true,93,93,93,93,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DDB94DF,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DDB94DF.json,translations/slot_olang/5DDB94DF.csv,true,true,183,183,183,183,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DDD0EA8,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DDD0EA8.json,translations/slot_olang/5DDD0EA8.csv,true,true,399,399,399,399,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DDFF09B,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DDFF09B.json,translations/slot_olang/5DDFF09B.csv,true,true,122,122,122,122,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DDFF0A5,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DDFF0A5.json,translations/slot_olang/5DDFF0A5.csv,true,true,112,112,112,112,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DE2E8B4,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DE2E8B4.json,translations/slot_olang/5DE2E8B4.csv,true,true,6,6,6,6,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DE6EF4C,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DE6EF4C.json,translations/slot_olang/5DE6EF4C.csv,true,true,217,217,217,217,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DEDCB1E,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DEDCB1E.json,translations/slot_olang/5DEDCB1E.csv,true,true,147,147,147,147,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DEEEA4A,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DEEEA4A.json,translations/slot_olang/5DEEEA4A.csv,true,true,85,85,85,85,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DEFED13,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DEFED13.json,translations/slot_olang/5DEFED13.csv,true,true,23,23,23,23,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
SLOT_OLANG,5DF1B9C2,work/luna_translation_templates/sol_translation_mappings/SLOT_OLANG/5DF1B9C2.json,translations/slot_olang/5DF1B9C2.csv,true,true,27,27,27,27,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnSlotOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (SLOT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_BRIEFING.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_BRIEFING.OLANG.json,translations/stagedat_olang/LANG_BRIEFING.OLANG.csv,true,true,25,25,25,25,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_CHARAEDIT.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_CHARAEDIT.OLANG.json,translations/stagedat_olang/LANG_CHARAEDIT.OLANG.csv,true,true,46,46,46,46,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_COMMUNICATIONSTELOP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_COMMUNICATIONSTELOP.OLANG.json,translations/stagedat_olang/LANG_COMMUNICATIONSTELOP.OLANG.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_DATAINSTALL.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_DATAINSTALL.OLANG.json,translations/stagedat_olang/LANG_DATAINSTALL.OLANG.csv,true,true,47,47,47,47,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_DEMOSKIPTELOP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_DEMOSKIPTELOP.OLANG.json,translations/stagedat_olang/LANG_DEMOSKIPTELOP.OLANG.csv,true,true,1,1,1,1,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_DEMOTELOP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_DEMOTELOP.OLANG.json,translations/stagedat_olang/LANG_DEMOTELOP.OLANG.csv,true,true,34,34,34,34,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_DEMOTELOP2.OLANG.json,translations/stagedat_olang/LANG_DEMOTELOP2.OLANG.csv,true,true,76,76,76,76,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_DEMOTELOP4.OLANG.json,translations/stagedat_olang/LANG_DEMOTELOP4.OLANG.csv,true,true,47,47,47,47,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_EMERGENCYTELOP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_EMERGENCYTELOP.OLANG.json,translations/stagedat_olang/LANG_EMERGENCYTELOP.OLANG.csv,true,true,5,5,5,5,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_EXTRA.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_EXTRA.OLANG.json,translations/stagedat_olang/LANG_EXTRA.OLANG.csv,true,true,141,141,141,141,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=5
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_GAMEOVER.OLANG.json,translations/stagedat_olang/LANG_GAMEOVER.OLANG.csv,true,true,124,124,124,124,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_GETTITLE_INSIGNIA_LIST.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_GETTITLE_INSIGNIA_LIST.OLANG.manifest.json,translations/stagedat_olang/LANG_GETTITLE_INSIGNIA_LIST.OLANG.csv,true,true,217,217,217,217,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=4; explicit manifest canonical
STAGEDAT_OLANG,LANG_HTTP_ERROR.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_HTTP_ERROR.OLANG.json,translations/stagedat_olang/LANG_HTTP_ERROR.OLANG.csv,true,true,30,30,30,30,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_ITEM_SHORT_NAME.OLANG.manifest.json,translations/stagedat_olang/LANG_ITEM_SHORT_NAME.OLANG.csv,true,true,228,228,228,228,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=4; explicit manifest canonical
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_ITEM_TEXT.OLANG.manifest.json,translations/stagedat_olang/LANG_ITEM_TEXT.OLANG.csv,true,true,803,803,803,803,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=18; explicit manifest canonical
STAGEDAT_OLANG,LANG_KEYHELP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_KEYHELP.OLANG.json,translations/stagedat_olang/LANG_KEYHELP.OLANG.csv,true,true,23,23,23,23,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_MAP_FLOOR.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MAP_FLOOR.OLANG.json,translations/stagedat_olang/LANG_MAP_FLOOR.OLANG.csv,true,true,9,9,9,9,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_MISSION_ENDTELOP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MISSION_ENDTELOP.OLANG.json,translations/stagedat_olang/LANG_MISSION_ENDTELOP.OLANG.csv,true,true,107,107,107,107,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=1
STAGEDAT_OLANG,LANG_MISSION_INFO.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MISSION_INFO.OLANG.manifest.json,translations/stagedat_olang/LANG_MISSION_INFO.OLANG.csv,true,true,482,482,482,482,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=11; explicit manifest canonical
STAGEDAT_OLANG,LANG_MISSION_RESULT.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MISSION_RESULT.OLANG.manifest.json,translations/stagedat_olang/LANG_MISSION_RESULT.OLANG.csv,true,true,357,357,357,357,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=5; explicit manifest canonical
STAGEDAT_OLANG,LANG_MYOUTER_DEVELOP.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MYOUTER_DEVELOP.OLANG.manifest.json,translations/stagedat_olang/LANG_MYOUTER_DEVELOP.OLANG.csv,true,true,167,167,167,167,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=3; explicit manifest canonical
STAGEDAT_OLANG,LANG_MYOUTER_DEVELOP_METAL.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MYOUTER_DEVELOP_METAL.OLANG.manifest.json,translations/stagedat_olang/LANG_MYOUTER_DEVELOP_METAL.OLANG.csv,true,true,592,592,592,592,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=8; explicit manifest canonical
STAGEDAT_OLANG,LANG_MYOUTER_STAFF.OLANG,work/luna_translation_templates/sol_translation_mappings/STAGEDAT_OLANG/LANG_MYOUTER_STAFF.OLANG.manifest.json,translations/stagedat_olang/LANG_MYOUTER_STAFF.OLANG.csv,true,true,146,146,146,146,0,0,0,JSON_CANONICAL_CSV_GENERATED,tools/Compile-ProductionTranslations.py::main/compile_files/build_manifest,tools/Build-JpnStageDatOlangFromManifest.py::read_manifest/translated_texts,build/translation/compiled_translation_manifest.csv (STAGEDAT_OLANG rows),PASS,canonical_json_artifacts=3; explicit manifest canonical
