file_id,record_index,segment_index,segment_count,header_size,record_size,aligned_size,timing_start,timing_end,text_start,text_end,text_capacity,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
1C0FB26B,192,0,1,56,111,112,0,0,0,55,55,銃座を使っている兵士だけを倒せばいい,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,193,0,1,56,90,96,0,0,0,34,34,全ての敵を無力化して！,制伏所有敌人！,Neutralize all enemies!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,194,0,1,56,119,128,0,0,0,63,63,敵の増援を止めろ！\nボスの邪魔をさせるな！,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,195,0,1,56,119,128,0,0,0,63,63,ボスを守れ！　\nそれ以上敵の進攻を許すな！,保护Boss！别让更多敌人靠近Boss！,Protect the Boss! Don't let any more enemies get to him!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,196,0,1,56,96,96,0,0,0,40,40,"<R=勝つぞ ,ベンセレーモス>！",我们必胜！,Venceremos!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,197,0,1,56,93,96,0,0,0,37,37,俺たちのボスを守るんだ！,保护好我们的Boss！,Keep our Boss safe!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,198,0,1,56,100,112,0,0,0,44,44,頼む あいつを阻止するために…,求你了，我们需要Boss去阻止它…,"Please, we need Boss to stop it...",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,199,0,1,56,96,96,0,0,0,40,40,今が正念場よ！　頑張って！,现在成败在此一举！全都看你的了！,It is do or die now! It's all up to you!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,200,0,1,56,94,96,0,0,0,38,38,そっちはどうだ 大丈夫か！,你在里面还撑得住吗？！,You doing all right in there?!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,201,0,1,56,75,80,0,0,0,19,19,いけるぞ…！,继续坚持…！,Keep it up...!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,202,0,1,56,75,80,0,0,0,19,19,あと少しだ！,快解决他们了！,We almost got 'em!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,203,0,1,56,125,128,0,0,0,69,69,ミッションコンプリートだ\nマザーベースで会おう,任务完成。母基地见。,Mission complete. See you back at Mother Base.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,204,0,1,56,90,96,0,0,0,34,34,任務完了！　帰投するぞ,任务成功！返回基地！,Mission accomplished! Returning to base!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,205,0,1,56,119,128,0,0,0,63,63,よし！　うまくいった\nみんなご苦労だった！,应该搞定了。大家干得漂亮！,"That should do it. Nice work, people!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,206,0,1,56,114,128,0,0,0,58,58,目的は達した 帰投する\nお前達も離脱しろ,目标完成。返回基地。所有人，撤退！,"Objective complete. Returning to base. Everybody, pull out!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,207,0,1,56,104,112,0,0,0,48,48,ミッション完遂だ\nみんな無事か？,任务成功。大家都没事吧？,Mission accomplished. Everybody still with me?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,208,0,1,56,117,128,0,0,0,61,61,攻め込んでくる敵兵を全て無力化してくれ！,制伏所有来袭的敌人！,Neutralize all enemy attackers!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,209,0,1,56,96,96,0,0,0,40,40,なんとかそこを守りきって！,你必须守住那个区域！,You have to protect that area!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,210,0,1,56,96,96,0,0,0,40,40,なんとかそれを守りきって！,一定要守住那个区域！,Make sure you protect that area!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,211,0,1,56,119,128,0,0,0,63,63,敵兵を全て無力化してくれ\nできれば殺さずに,制伏所有敌军士兵。如果可能，留他们活口。,Neutralize all enemy soldiers. Keep them alive if you can.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,212,0,1,56,111,112,0,0,0,55,55,しばらく守り続ければ敵も諦めるはずだ,只要守住目标点够久，敌人最后就会放弃。,Defend your point long enough and the enemy should eventually give up.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,213,0,1,56,102,112,0,0,0,46,46,敵兵に拠点のひとつが制圧された,敌人占领了其中一座基地。,The enemy's taken over one of the bases.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,214,0,1,56,93,96,0,0,0,37,37,早く拠点を取り返すんだ！,尽快夺回来！,Get it back ASAP!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,215,0,1,56,167,176,0,0,0,111,111,兵士をフルトン回収するには アイコンが出るまで\nそいつに近づいて <I=ACT>を押せ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,216,0,1,56,108,112,0,0,0,52,52,気絶した兵士をフルトン回収するんだ,用富尔顿回收把昏迷的士兵送回来。,Use Fulton recovery to bring back knocked-out soldiers.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,217,0,1,56,111,112,0,0,0,55,55,目的は気絶してる兵士のフルトン回収よ,你的目标是用富尔顿回收带回那名昏迷的士兵。,Your objective is to retrieve the unconscious soldier via Fulton recovery.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,218,0,1,56,149,160,0,0,0,93,93,急いで気絶した兵士を回収するんだ\nグズグズしてたら目を覚ますぞ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,219,0,1,56,108,112,0,0,0,52,52,兵士が気絶してるうちに回収するんだ,趁那些士兵还没醒，赶紧回收他们。,Retrieve those soldiers while they're still unconscious.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,220,0,1,56,140,144,0,0,0,84,84,全ての兵士をフルトン回収するんだ\n殺さないよう気をつけろ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,221,0,1,56,128,128,0,0,0,72,72,全ての兵士を殺さずに無力化\nフルトン回収してくれ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,222,0,1,56,102,112,0,0,0,46,46,そこに気絶している兵士がいるな,看来那名士兵已经昏迷不醒了。,Looks like that soldier's out cold.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,223,0,1,56,99,112,0,0,0,43,43,そいつをフルトン回収するんだ,试试用富尔顿回收把他送回去。,Try using Fulton recovery on 'em.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,224,0,1,56,108,112,0,0,0,52,52,兵士が目を覚ましたら回収できないよ,士兵醒来后，就无法用富尔顿回收送走他了。,You can't send a soldier with Fulton recovery after he wakes up.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,225,0,1,56,143,144,0,0,0,87,87,急がないと起きちゃう\n早くひゅーんってしちゃった方がいいわ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,226,0,1,56,140,144,0,0,0,84,84,マザーベースを守ってくれ！　\nミサイルを撃ち落とすんだ！,保卫母基地！把那些导弹打下来！,Defend Mother Base! Shoot those missiles down!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,227,0,1,56,119,128,0,0,0,63,63,ミサイルを撃ち落として！　\nみんなを助けて,击落所有来袭的导弹！大家都指望你呢！,Shoot down all incoming missiles! Everyone is counting on you!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,228,0,1,56,134,144,0,0,0,78,78,このままではマザーが沈む！　\nミサイルを撃ち落とせ！,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,229,0,1,56,99,112,0,0,0,43,43,盗人どもを全て無力化してくれ,制伏所有盗贼！,Neutralize all the thieves!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,230,0,1,56,119,128,0,0,0,63,63,泥棒を許すな！\n俺たちの資材を守ってくれ！,你必须阻止他们！我们不能让他们拿走属于我们的东西！,You have to stop them! We can't let them take what's ours!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,231,0,1,56,110,112,0,0,0,54,54,アイテムが奪われた！\n取り返すんだ！,嘿，他从你那儿拿走了什么东西！去拿回来！,"Hey, he took something from you! Go get it back!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,232,0,1,56,121,128,0,0,0,65,65,有能な兵士は できるだけフルトン回収してくれ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,233,0,1,56,104,112,0,0,0,48,48,まだ敵が残ってる！\n頑張って！！,他们还有更多人！撑住！,There's still more of them! Hang in there!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,234,0,1,56,138,144,0,0,0,82,82,後になるほど 有能な兵士が投入されるみたいだ\n気をつけて,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,235,0,1,56,117,128,0,0,0,61,61,人海戦術か…合理的とは言えんが効果はある,人海战术，嗯…谈不上多合理，但确实有效。,"Swarm tactics, eh... Not exactly logical, but effective.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,236,0,1,56,103,112,0,0,0,47,47,ザドルノフを探してくれ スネーク,Snake，找到 Zadornov。,"Find Zadornov, Snake.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,237,0,1,56,87,96,0,0,0,31,31,ザドルノフはどこだ…,Zadornov 在哪儿？,Where's Zadornov?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,238,0,1,56,123,128,0,0,0,67,67,物陰あたりが怪しいな…ザドルノフはいないか？,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,239,0,1,56,146,160,0,0,0,90,90,隠れることができる場所は限られているはずだ\n物陰を探ってみろ,能藏人的地方就那么多。搜遍每个犄角旮旯。,There's only so many places to hide. Search every nook and cranny.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,240,0,1,56,131,144,0,0,0,75,75,ザドルノフはどこへ行った？\n散歩好きにもほどがある,这回 Zadornov 到底跑到哪儿去了？我受够了他和他那些“散步”！,"Where the hell'd Zadornov go this time? I'm sick of him and his ""walks""!",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,241,0,1,56,134,144,0,0,0,78,78,怪しい場所はくまなく探すんだ\n奴は脱走のプロだからな,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,242,0,1,56,96,96,0,0,0,40,40,奴は脱走が生き甲斐なのか？,这家伙是有胡迪尼情结还是怎么着？,Does this guy have a Houdini complex or what?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,243,0,1,56,161,176,0,0,0,105,105,"やれやれ…ザドルノフなら \n<R=強制収容所,ラーゲリ>からでも脱走できそうだ",天哪，这人就算关在恶魔岛都能游出来。,"Good God, the man could swim his way out of Alcatraz.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,244,0,1,56,120,128,0,0,0,64,64,"この<R=地域,エリア>を くまなく探してみるんだ",搜遍那片区域的每一寸地方。,Search every inch of that area.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,245,0,1,56,130,144,0,0,0,74,74,"この<R=地域,エリア>が怪しい…\nもっと探してみてくれ",我对那片区域有预感…继续找。,I've got a feeling about that area... Keep looking.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,246,0,1,56,133,144,0,0,0,77,77,"ザドルノフがいるなら\nこの<R=地域,エリア>じゃないか？",Zadornov 要真在什么地方，那一定就在那儿，你说呢？,"If Zadornov's anywhere, it's gotta be there, don't you think?",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,247,0,1,56,133,144,0,0,0,77,77,"ザドルノフはこの<R=地域,エリア>にいる！\nほぼそうだ！",Zadornov 就在附近！我都能闻到他的味儿了！,Zadornov's nearby! I can smell him!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,248,0,1,56,84,96,0,0,0,28,28,このあたりが臭うぞ,我有种感觉，他就在这附近什么地方。,I have a feeling he's around here somewhere.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=HARD_OVERFLOW,
1C0FB26B,249,0,1,56,134,144,0,0,0,78,78,ザドルノフがそのあたりにいそうだ\nよく探してみてくれ,Zadornov 应该就在那片区域的某处。找到他。,Zadornov should be somewhere in that area. Find him.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,250,0,1,56,104,112,0,0,0,48,48,ザドルノフはそこだな\nほぼそうだ,Zadornov 就在那里。毫无疑问。,Zadornov is there. No doubt about it.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,251,0,1,56,124,128,0,0,0,68,68,ザドルノフを見つけ出して フルトン回収するんだ,找到 Zadornov，用富尔顿回收把他送回这里。,Find Zadornov and bring him back here with Fulton recovery.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,252,0,1,56,127,128,0,0,0,71,71,ザドルノフを発見したら フルトンで送り返してくれ,找到 Zadornov 后，用富尔顿把他送回这里。,"Once you've found Zadornov, send him back here with the Fulton.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,253,0,1,56,116,128,0,0,0,60,60,あいつを探して！　\n物陰も見逃さないで！,找到他！掘地三尺也要找到！,Find him! Leave no stone unturned!,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,254,0,1,56,148,160,0,0,0,92,92,んーっ パスを騙したバッカ野郎 \n絶対見つけて連れ戻してくれよ！,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,255,0,1,56,114,128,0,0,0,58,58,さっさと奴を始末しないからこうなるんだ,你当时有机会就该把他干掉。,You should have disposed of him when you had the chance.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,256,0,1,56,106,112,0,0,0,50,50,あいつも冒険に出たいんだよ きっと,我打赌他也想找点刺激。,"Bet you he's looking for adventure, too.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,257,0,1,56,136,144,0,0,0,80,80,あ スネーク？　ごめんなさい \n今ちょっと手が離せないの,哦，Snake？抱歉，我现在有点忙。,"Oh, Snake? Sorry, I'm a little busy right now.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,258,0,1,56,155,160,0,0,0,99,99,"まだザドルノフを探していない<R=地域,エリア>はないか？ \nよく思い出せ",还有没检查过的地方吗？好好想想…,Any areas you haven't checked yet? Think hard...,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,259,0,1,56,150,160,0,0,0,94,94,そう言えば 前もこのあたりで捜し物をしなかったか？\nあれは確か…,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C0FB26B,260,0,2,76,223,224,33,156,0,21,21,思い出した！\n,哦，对了！那辆装着核弹的卡车。,"Oh, right! The truck with the nukes.",AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,260,1,2,76,223,224,0,0,21,147,126,探したのは核弾頭を積んだトラックだ\nめぼしいトラックの荷台をチェックしたんだったよな,你当时在检查所有显眼卡车的车厢。,You were checking the backs of all the conspicuous-looking trucks.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C0FB26B,261,0,1,56,122,128,0,0,0,66,66,ザドルノフはトラックの荷台の中だ\nほぼそうだ,Zadornov 就在其中一辆卡车里。我敢肯定。,Zadornov's inside one of the trucks. I'm sure of it.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,0,0,1,56,158,160,0,0,0,102,102,"そのあたりに<R=偵察,スカウト>兵が潜んでいたら 発見は困難だ\n気をつけろ",睁大眼睛。敌方侦察兵可能藏在几乎任何地方。,Keep your eyes peeled. Enemy scouts could be hiding almost anywhere.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,1,0,1,56,148,160,0,0,0,92,92,"<R=偵察,スカウト>兵が隠れるには絶好の地形だ\n周囲に気を配るんだ",当心。索敌功能可能发现不了主动隐蔽的敌人。,Watch out. Enemy Search may not spot enemies that are actively hidden.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,2,0,2,76,191,192,101,128,0,96,96,気配を殺して潜んでいる敵は\nエネミーサーチでも見つからないだろう,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,2,1,2,76,191,192,0,0,96,115,19,注意するんだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,3,0,1,56,146,160,0,0,0,90,90,隠れている敵を見つけるには\nサラウンドインジケーターも有効だ,周围指示器对发现隐藏的敌人也很有效。,The Surround Indicator is also effective for spotting hidden enemies.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,4,0,1,56,143,144,0,0,0,87,87,落ちたらまず助からないな…\nあんたみたいな超人ならともかく,从那里摔下去必死无疑…就算是你这样的超人也不例外。,A fall from there would be certain death...even for a superman like you.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,5,0,1,56,108,112,0,0,0,52,52,見事な滝…大自然の生み出した芸術ね,看哪…大自然的神来之笔。,Look at that... Mother Nature's paintbrush at work.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,6,0,1,56,121,128,0,0,0,65,65,そこにあるのが問題の瓦礫だ\nC4を設置してくれ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,7,0,1,56,183,192,0,0,0,127,127,"<R=偵察,スカウト>兵の中には 草や土で偽装している者もいる\n自然に溶け込んでいる分 厄介だ",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,8,0,2,76,182,192,99,123,0,93,93,ギリースーツを着てこのジャングルの中に潜まれたら\n発見は難しい,穿着吉利服，你在丛林里很难被发现。,You'll be difficult to spot in the jungle wearing a Ghillie suit.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,8,1,2,76,182,192,0,0,93,106,13,注意しろ,与自然融为一体。,Become one with nature.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,9,0,2,76,243,256,120,186,0,100,100,このあたりに咲いている蟹の爪みたいな花は \nヘリコニア・ラティパスタ,那种长得像蟹钳的花是火鸟蕉（Heliconia Latispatha）。,That flower that looks like a crab's claw is Heliconia Latispatha.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,9,1,2,76,243,256,0,0,100,167,67,ハチドリが蜜を求めてやってくることも多いのよ,蜂鸟经常飞来吸食花蜜。,Hummingbirds will often come to drink their nectar.,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
1C677327,10,0,1,56,145,160,0,0,0,89,89,"IDカードがないと <R=研究施設,ラボ>には入れない\n戻って探すんだ",,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,11,0,1,56,98,112,0,0,0,42,42,まずIDカードを手に入れるんだ,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,12,0,1,56,139,144,0,0,0,83,83,IDカードを持っている兵士を探せ\nケツァールが鳴く森にいる,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,13,0,1,56,109,112,0,0,0,53,53,こんな遺跡 コスタリカにあったかしら,,,NO_RELIABLE_GTT_MAPPING,v2_mapping_audit,no unique equal-topology SUCCESS/HARD_OVERFLOW mapping,
1C677327,14,0,1,56,122,128,0,0,0,66,66,遺跡！？\n中に秘宝が眠ってるんじゃないのか？,遗迹？！你觉得里面藏着宝藏？,Ruins?! Think there's treasure hidden inside?,AUX_CN_ATTACHED,v2_mapping_audit_first_scanned_mlg_cn_variant,mapping=unique_optimal_monotonic_nontext_control_alignment; status=SUCCESS,
