file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason
5D147608,0,0,0;0;0,3,,page4:tag13:entity0:key00C0CE51:ref0:ord0;page10:tag10:entity0:key00C0CE51:ref0:ord0;page1847:tag13:entity0:key00C0CE51:ref0:ord0,,LOADING POINT,MSF基地,,,,NOT_CHECKED,13,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,,[],LOADING POINT,"[""LOADING POINT""]",AUX_UNCHANGED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,auxiliary bank retains the original JPN text; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,1,1,1;1;1,3,,page4:tag13:entity1:key0008F1C2:ref1:ord0;page10:tag10:entity1:key0008F1C2:ref1:ord0;page1847:tag13:entity1:key0008F1C2:ref1:ord0,LOADING POINT,MSF基地,NEXT AREA [ MSF BASE ],,,,NOT_CHECKED,9,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,,[],MSF Base,"[""MSF Base""]",AUX_UNCHANGED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,auxiliary bank retains the original JPN text; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,27,27,27;27;27,3,,page4:tag13:entity27:key0008F1C2:ref27:ord0;page10:tag10:entity27:key0008F1C2:ref27:ord0;page1847:tag13:entity27:key0008F1C2:ref27:ord0,NEXT AREA [ CAFETAL AROMA ENCANTADO: MILL ],アルデア・ロス・デスピェルトス,NEXT AREA [ ALDEA LOS DESPIERTOS ],,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,觉醒者村,"[""觉醒者村""]",Aldea Los Despiertos,"[""Aldea Los Despiertos""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,28,28,28;28;28,3,,page4:tag13:entity28:key0012A0D1:ref28:ord0;page10:tag10:entity28:key0012A0D1:ref28:ord0;page1847:tag13:entity28:key0012A0D1:ref28:ord0,アルデア・ロス・デスピェルトス,NEXT AREA [ ALDEA LOS DESPIERTOS ],エル・カダルソ,,,,NOT_CHECKED,34,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,29,29,29;29;29,3,,page4:tag13:entity29:key0008F1C2:ref29:ord0;page10:tag10:entity29:key0008F1C2:ref29:ord0;page1847:tag13:entity29:key0008F1C2:ref29:ord0,NEXT AREA [ ALDEA LOS DESPIERTOS ],エル・カダルソ,NEXT AREA [ EL CADALSO ],,,,NOT_CHECKED,21,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,绞刑台,"[""绞刑台""]",El Cadalso,"[""El Cadalso""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,30,30,30;30;30,3,,page4:tag13:entity30:key0012A0D1:ref30:ord0;page10:tag10:entity30:key0012A0D1:ref30:ord0;page1847:tag13:entity30:key0012A0D1:ref30:ord0,エル・カダルソ,NEXT AREA [ EL CADALSO ],ロス・カントス / 渓谷,,,,NOT_CHECKED,24,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,31,31,31;31;31,3,,page4:tag13:entity31:key0008F1C2:ref31:ord0;page10:tag10:entity31:key0008F1C2:ref31:ord0;page1847:tag13:entity31:key0008F1C2:ref31:ord0,NEXT AREA [ EL CADALSO ],ロス・カントス / 渓谷,NEXT AREA [ LOS CANTOS: CANYON ],,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,剑峰：峡谷,"[""剑峰：峡谷""]",Los Cantos: Canyon,"[""Los Cantos: Canyon""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,32,32,32;32;32,3,,page4:tag13:entity32:key0012A0D1:ref32:ord0;page10:tag10:entity32:key0012A0D1:ref32:ord0;page1847:tag13:entity32:key0012A0D1:ref32:ord0,ロス・カントス / 渓谷,NEXT AREA [ LOS CANTOS: CANYON ],ロス・カントス / 尾根,,,,NOT_CHECKED,32,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,33,33,33;33;33,3,,page4:tag13:entity33:key0008F1C2:ref33:ord0;page10:tag10:entity33:key0008F1C2:ref33:ord0;page1847:tag13:entity33:key0008F1C2:ref33:ord0,NEXT AREA [ LOS CANTOS: CANYON ],ロス・カントス / 尾根,NEXT AREA [ LOS CANTOS: RIDGE ],,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,剑峰：山脊,"[""剑峰：山脊""]",Los Cantos: Ridge,"[""Los Cantos: Ridge""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,34,34,34;34;34,3,,page4:tag13:entity34:key0012A0D1:ref34:ord0;page10:tag10:entity34:key0012A0D1:ref34:ord0;page1847:tag13:entity34:key0012A0D1:ref34:ord0,ロス・カントス / 尾根,NEXT AREA [ LOS CANTOS: RIDGE ],フェルテ・ラ・ラデラ,,,,NOT_CHECKED,31,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,35,35,35;35;35,3,,page4:tag13:entity35:key0008F1C2:ref35:ord0;page10:tag10:entity35:key0008F1C2:ref35:ord0;page1847:tag13:entity35:key0008F1C2:ref35:ord0,NEXT AREA [ LOS CANTOS: RIDGE ],フェルテ・ラ・ラデラ,NEXT AREA [ FUERTE LA LADERA ],,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,山坡要塞,"[""山坡要塞""]",Fuerte La Ladera,"[""Fuerte La Ladera""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,36,36,36;36;36,3,,page4:tag13:entity36:key0012A0D1:ref36:ord0;page10:tag10:entity36:key0012A0D1:ref36:ord0;page1847:tag13:entity36:key0012A0D1:ref36:ord0,フェルテ・ラ・ラデラ,NEXT AREA [ FUERTE LA LADERA ],火口内基地,,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,37,37,37;37;37,3,,page4:tag13:entity37:key0008F1C2:ref37:ord0;page10:tag10:entity37:key0008F1C2:ref37:ord0;page1847:tag13:entity37:key0008F1C2:ref37:ord0,NEXT AREA [ FUERTE LA LADERA ],火口内基地,NEXT AREA [ CRATER BASE ],,,,NOT_CHECKED,15,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,陨石坑基地,"[""陨石坑基地""]",Crater Base,"[""Crater Base""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,38,38,38;38;38,3,,page4:tag13:entity38:key0012A0D1:ref38:ord0;page10:tag10:entity38:key0012A0D1:ref38:ord0;page1847:tag13:entity38:key0012A0D1:ref38:ord0,火口内基地,NEXT AREA [ CRATER BASE ],セルバ・デ・ラ・レチェ / ジャングル,,,,NOT_CHECKED,25,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,39,39,39;39;39,3,,page4:tag13:entity39:key0008F1C2:ref39:ord0;page10:tag10:entity39:key0008F1C2:ref39:ord0;page1847:tag13:entity39:key0008F1C2:ref39:ord0,NEXT AREA [ CRATER BASE ],セルバ・デ・ラ・レチェ / ジャングル,NEXT AREA [ SELVA DE LA LECHE: JUNGLE ],,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,牛奶丛林：丛林,"[""牛奶丛林：丛林""]",Selva de la Leche: Jungle,"[""Selva de la Leche: Jungle""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,40,40,40;40;40,3,,page4:tag13:entity40:key0012A0D1:ref40:ord0;page10:tag10:entity40:key0012A0D1:ref40:ord0;page1847:tag13:entity40:key0012A0D1:ref40:ord0,セルバ・デ・ラ・レチェ / ジャングル,NEXT AREA [ SELVA DE LA LECHE: JUNGLE ],セルバ・デ・ラ・レチェ / 坂道,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,41,41,41;41;41,3,,page4:tag13:entity41:key0008F1C2:ref41:ord0;page10:tag10:entity41:key0008F1C2:ref41:ord0;page1847:tag13:entity41:key0008F1C2:ref41:ord0,NEXT AREA [ SELVA DE LA LECHE: JUNGLE ],セルバ・デ・ラ・レチェ / 坂道,NEXT AREA [ SELVA DE LA LECHE: HILLSIDE ],,,,NOT_CHECKED,42,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,牛奶丛林：山坡,"[""牛奶丛林：山坡""]",Selva de la Leche: Hillside,"[""Selva de la Leche: Hillside""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,42,42,42;42;42,3,,page4:tag13:entity42:key0012A0D1:ref42:ord0;page10:tag10:entity42:key0012A0D1:ref42:ord0;page1847:tag13:entity42:key0012A0D1:ref42:ord0,セルバ・デ・ラ・レチェ / 坂道,NEXT AREA [ SELVA DE LA LECHE: HILLSIDE ],カタラタ・デ・ラ・ムエルテ,,,,NOT_CHECKED,41,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,43,43,43;43;43,3,,page4:tag13:entity43:key0008F1C2:ref43:ord0;page10:tag10:entity43:key0008F1C2:ref43:ord0;page1847:tag13:entity43:key0008F1C2:ref43:ord0,NEXT AREA [ SELVA DE LA LECHE: HILLSIDE ],カタラタ・デ・ラ・ムエルテ,NEXT AREA [ CATARATA DE LA MUERTE ],,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,死亡瀑布,"[""死亡瀑布""]",Catarata de la Muerte,"[""Catarata de la Muerte""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,44,44,44;44;44,3,,page4:tag13:entity44:key0012A0D1:ref44:ord0;page10:tag10:entity44:key0012A0D1:ref44:ord0;page1847:tag13:entity44:key0012A0D1:ref44:ord0,カタラタ・デ・ラ・ムエルテ,NEXT AREA [ CATARATA DE LA MUERTE ],セルバ・デ・ラ・ムエルテ / 崖下,,,,NOT_CHECKED,35,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,45,45,45;45;45,3,,page4:tag13:entity45:key0008F1C2:ref45:ord0;page10:tag10:entity45:key0008F1C2:ref45:ord0;page1847:tag13:entity45:key0008F1C2:ref45:ord0,NEXT AREA [ CATARATA DE LA MUERTE ],セルバ・デ・ラ・ムエルテ / 崖下,NEXT AREA [ SELVA DE LA MUERTE: BOTTOM OF CLIFF ],,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,死亡丛林：崖底,"[""死亡丛林：崖底""]",Selva de la Muerte: Bottom of Cliff,"[""Selva de la Muerte: Bottom of Cliff""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,46,46,46;46;46,3,,page4:tag13:entity46:key0012A0D1:ref46:ord0;page10:tag10:entity46:key0012A0D1:ref46:ord0;page1847:tag13:entity46:key0012A0D1:ref46:ord0,セルバ・デ・ラ・ムエルテ / 崖下,NEXT AREA [ SELVA DE LA MUERTE: BOTTOM OF CLIFF ],セルバ・デ・ラ・ムエルテ / 崖の上,,,,NOT_CHECKED,49,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,47,47,47;47;47,3,,page4:tag13:entity47:key0008F1C2:ref47:ord0;page10:tag10:entity47:key0008F1C2:ref47:ord0;page1847:tag13:entity47:key0008F1C2:ref47:ord0,NEXT AREA [ SELVA DE LA MUERTE: BOTTOM OF CLIFF ],セルバ・デ・ラ・ムエルテ / 崖の上,NEXT AREA [ SELVA DE LA MUERTE: TOP OF CLIFF ],,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,死亡丛林：崖顶,"[""死亡丛林：崖顶""]",Selva de la Muerte: Top of Cliff,"[""Selva de la Muerte: Top of Cliff""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,48,48,48;48;48,3,,page4:tag13:entity48:key0012A0D1:ref48:ord0;page10:tag10:entity48:key0012A0D1:ref48:ord0;page1847:tag13:entity48:key0012A0D1:ref48:ord0,セルバ・デ・ラ・ムエルテ / 崖の上,NEXT AREA [ SELVA DE LA MUERTE: TOP OF CLIFF ],リュイナス・デ・ショチケツァル,,,,NOT_CHECKED,46,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,49,49,49;49;49,3,,page4:tag13:entity49:key0008F1C2:ref49:ord0;page10:tag10:entity49:key0008F1C2:ref49:ord0;page1847:tag13:entity49:key0008F1C2:ref49:ord0,NEXT AREA [ SELVA DE LA MUERTE: TOP OF CLIFF ],リュイナス・デ・ショチケツァル,NEXT AREA [ RUINAS DE XOCHIQUETZAL ],,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,索奇克察尔遗迹,"[""索奇克察尔遗迹""]",Ruinas de Xochiquetzal,"[""Ruinas de Xochiquetzal""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,50,50,50;50;50,3,,page4:tag13:entity50:key0012A0D1:ref50:ord0;page10:tag10:entity50:key0012A0D1:ref50:ord0;page1847:tag13:entity50:key0012A0D1:ref50:ord0,リュイナス・デ・ショチケツァル,NEXT AREA [ RUINAS DE XOCHIQUETZAL ],人工知性研究所,,,,NOT_CHECKED,36,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,51,51,51;51;51,3,,page4:tag13:entity51:key0008F1C2:ref51:ord0;page10:tag10:entity51:key0008F1C2:ref51:ord0;page1847:tag13:entity51:key0008F1C2:ref51:ord0,NEXT AREA [ RUINAS DE XOCHIQUETZAL ],人工知性研究所,NEXT AREA [ AI LABORATORY ],,,,NOT_CHECKED,21,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,AI实验室,"[""AI实验室""]",AI Laboratory,"[""AI Laboratory""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,52,52,52;52;52,3,,page4:tag13:entity52:key0012A0D1:ref52:ord0;page10:tag10:entity52:key0012A0D1:ref52:ord0;page1847:tag13:entity52:key0012A0D1:ref52:ord0,人工知性研究所,NEXT AREA [ AI LABORATORY ],採掘場居住区,,,,NOT_CHECKED,27,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,NEXT AREA:,"[""NEXT AREA:""]",NEXT AREA:,"[""NEXT AREA:""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
5D147608,53,53,53;53;53,3,,page4:tag13:entity53:key0008F1C2:ref53:ord0;page10:tag10:entity53:key0008F1C2:ref53:ord0;page1847:tag13:entity53:key0008F1C2:ref53:ord0,NEXT AREA [ AI LABORATORY ],採掘場居住区,NEXT AREA [ MINERS' RESIDENCE ],,,,NOT_CHECKED,18,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=3,矿工宿舍,"[""矿工宿舍""]",Miners' Residence,"[""Miners' Residence""]",AUX_CN_ATTACHED,exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity,master status=AUX_CN_ATTACHED; mapping method=exact_jpn_slot_page_tag_reference_index;validated_slot_olang_map_entity_identity; candidate attached as auxiliary evidence only; verify against JPN and context; auxiliary candidates only; JPN remains authoritative; verify against JPN text and context
