selector,codepoint,character,glyph_index,atlas_x,atlas_y,width,height,bearing,advance,glyph_source,font_file,font_file_sha256,font_face_index,font_size,baseline,bitmap_sha256,is_han_override
001cbbd1.xpr,U+30EC,レ,136,1810,202,66,66,11,71,CLEAN_JPN_PRESERVED,,,,,,e8bcb9da7b119ae70cd2162132c8dee4ec4580407c9b303af7c0e971157ec370,NO
001cbbd1.xpr,U+30F3,ン,137,1877,202,66,66,9,71,CLEAN_JPN_PRESERVED,,,,,,bcab4530f6d9370ccea0e99b2032c382dfd782341c25d45ac2b2b18329d0e558,NO
001cbbd1.xpr,U+30FB,・,138,1944,202,66,66,25,91,CLEAN_JPN_PRESERVED,,,,,,e4967ecd1e8a80775d5fee5b331b6874c11e34c5e9eae4773677b6f0686665e8,NO
001cbbd1.xpr,U+30FC,ー,139,1,269,66,66,5,71,CLEAN_JPN_PRESERVED,,,,,,c7a3d4ebfc6fdefd60c38bb40d030e8b02b6e8d7fff675b20dd774d623964f84,NO
001cbbd1.xpr,U+FF01,！,140,68,269,66,66,26,92,CLEAN_JPN_PRESERVED,,,,,,4341cd552f31557565066bc0e20e78856c9e6d8408c0a04762b49123b2103748,NO
001cbbd1.xpr,U+FF1F,？,141,135,269,66,66,16,82,CLEAN_JPN_PRESERVED,,,,,,5399bb0f7ab4fe432057b1a672f51add05e5e0d72fe4d1f375cd8c724ae2bc8b,NO
001cbbd1.xpr,U+0056,V,142,202,269,33,67,-1,32,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,d91e06ee8d80f7cf2c42f5caffb25133a74cc96860e0a6dd9a2a0e2f7d8e7834,NO
001cbbd1.xpr,U+0068,h,143,236,269,33,67,0,33,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,34e4c015fc12a0d9d31605872bf4ea0aba683c41c2aee4663cec26d85f36823d,NO
001cbbd1.xpr,U+0073,s,144,270,269,25,67,0,25,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,5662d8dbb39ee273c35e4c4986bd58c4a8a9737333eee791de03dda37c101d87,NO
001cbbd1.xpr,U+007A,z,145,296,269,26,67,0,26,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,6bd49f5c3da1b02bb91785fc9909d1e11aee93d19fa0f20d6a030b39228228c0,NO
001cbbd1.xpr,U+2014,—,146,323,269,46,67,0,46,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,454187e4ffcd591884f4f93ed129eabf33371f11dbddb381345de9602bdd11c0,NO
001cbbd1.xpr,U+3010,【,147,370,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,87f899485e0ae26effb92445619972e5b6e5cc087a6faee692c25af730ec24ab,NO
001cbbd1.xpr,U+3011,】,148,422,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,34b146ccbc1efb4c70f6cbbceba9595bec3cb13cd298f73bdebac43a71b91e61,NO
001cbbd1.xpr,U+4E00,一,149,474,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,802399ce24eb9531ab9adb58c1bdca61004fd2e8ee1d3e42fdc8677c55186d5c,YES
001cbbd1.xpr,U+4E0A,上,150,526,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,ba4c70722f2fa13c8e0690b3af2a441ec82b37ec55385641bd8c35ce3564b965,YES
001cbbd1.xpr,U+4E0B,下,151,578,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,4ba335479a58dabb511afce320b192d82d3202ab92dba9f8d66ef8bbde2631fe,YES
001cbbd1.xpr,U+4E0D,不,152,630,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,24247c8c47c9d22707da09659f541ffc6c9e6a21c13190740458416a4a9d5578,YES
001cbbd1.xpr,U+4E0E,与,153,682,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,364207e94bd4f89cdbc885a87c3761cbf5973a2dd5aed020ddde1423483f0674,YES
001cbbd1.xpr,U+4E16,世,154,734,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,b7f16f40f2ab1ddf76b3e95cbf1eae48612a97e12095a10a4de7e796a6e6601e,YES
001cbbd1.xpr,U+4E1C,东,155,786,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,825701b0cb4ddc09fcf1fad947e52dfc1bea041f69a811580fcba5f4fd704068,YES
001cbbd1.xpr,U+4E2A,个,156,838,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,7868c28b1630dff23d0c02ff32bcc26ccd16229258970d3d29fb313d5035b75f,YES
001cbbd1.xpr,U+4E2D,中,157,890,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,eaba1cd63da3d404d8d68a04337f067ba9304e8066f40b2fbde5428185206056,YES
001cbbd1.xpr,U+4E3A,为,158,942,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,ec89a42702394da5da8b206d221b081fed492e0262abd8d0fa823ab958a1f4dc,YES
001cbbd1.xpr,U+4E48,么,159,994,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,83e9ce6323ec37890859cfbe5e0438ed3b49a02c98af6a2eafda6e0356ec0295,YES
001cbbd1.xpr,U+4E4B,之,160,1046,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,4dbb4847f08f57cca896cd7bb78dd8fa2bd9711b849a4f639ba254a0a84a23a8,YES
001cbbd1.xpr,U+4E5F,也,161,1098,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,2689e5234c52219c7b31c517c511c34971792fa050c216516029bb1daa61dcc1,YES
001cbbd1.xpr,U+4E86,了,162,1150,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,b98f95c3cbbe6b83e02a485f72611e665a467c44316ef21caf8cfd42bfa1b41b,YES
001cbbd1.xpr,U+4E8B,事,163,1202,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,6628b32577e23c4d8841bbb11d1baa5596f1d9569686728a710a53e00a3c38a8,YES
001cbbd1.xpr,U+4E8E,于,164,1254,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,852d5c31a1a8284a9e7a5a7de6050f291ef9cdb1dcf6ea3012c40d6dd535cbff,YES
001cbbd1.xpr,U+4EA1,亡,165,1306,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,26e8c5a65e886f997bada42df881059ea180d2366e814683879e592145e40e23,YES
001cbbd1.xpr,U+4EBA,人,166,1358,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,c22bca4b12dd7f00959742a17f461ae58ef6d312693443a77ba72acb23098083,YES
001cbbd1.xpr,U+4EC0,什,167,1410,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,25ae13edfa8f946314ad46071f2cf533a22b6626bb4ffdaaa3119c7a7da505f3,YES
001cbbd1.xpr,U+4ECA,今,168,1462,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,eb394760ec5aa299f48dd5eda7008d0e76da1950331873941d09478b49f4f877,YES
001cbbd1.xpr,U+4ECE,从,169,1514,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,894bdc3bf02d869ca5a61ed4e273c682837e19d5b702f581fc1f4f21cf3e3f74,YES
001cbbd1.xpr,U+4EE3,代,170,1566,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,02a594853d20f0aa56e994b94207f76fa3f64d54eaad43278c9f15af52b4a9d4,YES
001cbbd1.xpr,U+4EE5,以,171,1618,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,bacd586f7dcf69eeb88cb33e7544b7cd9a29bba5cbf3ecfcfd5464758d7b9797,YES
001cbbd1.xpr,U+4EEC,们,172,1670,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,af3566304afed8ae9d639e3cc63cddbe5af27a6288e18ffa4b73812456d4704b,YES
001cbbd1.xpr,U+4EF6,件,173,1722,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,74a6fd528d86abe3806a1d7bb10dbc8e8feccfa2d704b4ac645ca1e7e45436b0,YES
001cbbd1.xpr,U+4EFB,任,174,1774,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,3aaeb2793387c49b147bd3b1f1a7ea860043a133f0f6681ff17f988b02c81184,YES
001cbbd1.xpr,U+4EFD,份,175,1826,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,983b2e9af155cd9e4d3eb2abd81812d8b55c1804d87c8e828b6ff3355abcc20e,YES
001cbbd1.xpr,U+4F1A,会,176,1878,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,84f6a1ceb28afd8d028d5809603bc35cc03b845201e8668a9b143fc0b13fe417,YES
001cbbd1.xpr,U+4F1F,伟,177,1930,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,7885ef0f4ef82d3654f1e36621518d42bbb4c1216b492e05ccfc61fc3e8ac7be,YES
001cbbd1.xpr,U+4F46,但,178,1982,269,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,9400adc247b5b9f82cba8f80d6b1dad4d57703ada3f51c1ad204071fdbc0ad20,YES
001cbbd1.xpr,U+4F4F,住,179,1,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,ae6496e4d518119b5590766c941853943c27735090258aba92bc785b9a3d940e,YES
001cbbd1.xpr,U+4F53,体,180,53,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,3ca73106f24055a05ab5da859d940d393d7086b6e340e74ac36d948ba8dcdf1e,YES
001cbbd1.xpr,U+4F60,你,181,105,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,dcc983d8eaf643a3a90acfaa67bcdc5de3d19a71399408d3dd82d125cc8aede1,YES
001cbbd1.xpr,U+4F7F,使,182,157,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,3303231ebe3867adc4780058250a10d9c41122895d780b65204186328b28fab5,YES
001cbbd1.xpr,U+4FAE,侮,183,209,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,668b1b7ab38c67e973be0c6a8d280b5bb280e91265437d699dda3637fff0fafb,YES
001cbbd1.xpr,U+4FDD,保,184,261,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,01967deff57c94ef8ac0af9c98c9d0126fbe18e9042b871b47b6fc24ed8f9294,YES
001cbbd1.xpr,U+4FE1,信,185,313,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,3a55c84007c639e0e1754a1c6ba6399d4893aa81837d53d6f6957c56d6bffadc,YES
001cbbd1.xpr,U+5019,候,186,365,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,88a1c42f5591c9e40be19f1c9bca055532cca6d6ec60e1d395b6498a272205a2,YES
001cbbd1.xpr,U+501F,借,187,417,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,3fa1eac9c63479887b36e42b8fbb9d56e0b1a229449ed64aa788cf2a8b40f072,YES
001cbbd1.xpr,U+505A,做,188,469,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,f413f60f9bdddd418ee6c06ddfdc83843527623463c3a0ca6c758869dc993718,YES
001cbbd1.xpr,U+50CF,像,189,521,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,dbe2fdd9f6161ac74f0f3191d7ba8bcf1c29560f568dd6b2215542420251f3ae,YES
001cbbd1.xpr,U+5148,先,190,573,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,a9d10b052c06aea0fbb32c2eab6c436ac7452a8dd11c02ca2fe9c852fbcbd955,YES
001cbbd1.xpr,U+5149,光,191,625,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,39807a55566ccab76f796567d3ef1c22a34db44c3b03ffb4f5abe727b701a116,YES
001cbbd1.xpr,U+5165,入,192,677,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,946a166a75d93c8fedc786e8fab1c7e25d0b160dd401292e06eadc8733ea6c4a,YES
001cbbd1.xpr,U+5168,全,193,729,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,480a4396aa91e496e8ac2bb87ff2ee9e47af66e95aa46ced9f53dc7ae4c8781e,YES
001cbbd1.xpr,U+5173,关,194,781,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,217de7a8e8856436959a8e996a43d841694df2ee0a4733f9203a14ef960bdb2e,YES
001cbbd1.xpr,U+5175,兵,195,833,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,60fd085427feda0f6b02cae17beb7629b74b25f0a049cea5668b2fc7a1bcd95f,YES
001cbbd1.xpr,U+5177,具,196,885,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,4457a9c3b396510bd1786b0e5a819d886ff10180cd5bda5a4405a34a1c39d82a,YES
001cbbd1.xpr,U+51B2,冲,197,937,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,9b3532420325bd08e7d13f132f7c2bb2acc086248b2ac07fc0d18bb69dd98a3c,YES
001cbbd1.xpr,U+51C6,准,198,989,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,e80f74aacd81a65fe76521ade3490fcfc3538ef475790bfad9af950b7b8d2d72,YES
001cbbd1.xpr,U+51FA,出,199,1041,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,8f830c6abff2022efbb3a0a5331b128c33790290f8248ec4c9d8c3efc43eef4c,YES
001cbbd1.xpr,U+5207,切,200,1093,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,558359df2f5ddddd0facb5dda9d08dcdebd7c96f76c6059fb30a8c8cb667115b,YES
001cbbd1.xpr,U+521A,刚,201,1145,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,4e570de9173b22c692cdd5523dac742a245a7425382a80300eee34d1356cc655,YES
001cbbd1.xpr,U+521B,创,202,1197,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,0e682b1edfb25c697f9f87a8af626192caa3d3456837bb7901c42f873a09576f,YES
001cbbd1.xpr,U+521D,初,203,1249,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,4c1431c495795ec967db82281e29584dbbc34eba0f675d7a9138d55ab2f71dce,YES
001cbbd1.xpr,U+5229,利,204,1301,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,37fa7e36b5f28f02c50529b49d6a9e1b4c059b421e93a6407888fc2c28c17e0a,YES
001cbbd1.xpr,U+522B,别,205,1353,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,54e5449d7b63642f1ac74bb386992e6853f5562710ebf39c46f84e10586c6cc3,YES
001cbbd1.xpr,U+5230,到,206,1405,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,b8684773fe271ab4963071fe36e229845c6e16f2b52314ca7fb9eb63a44498bd,YES
001cbbd1.xpr,U+524D,前,207,1457,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,25e9748867f68e8ab7a7f42d1ca43e622a30957c6bfd7df3b6d52a61927c0f7b,YES
001cbbd1.xpr,U+529B,力,208,1509,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,46ba474f28b7351706d59d7638233302f4c6aa6b8ebdd2fa417e064c75d146da,YES
001cbbd1.xpr,U+529F,功,209,1561,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,81cdc9325dcf2d1e0fce3f3bb70f4b734bf620b25654f3bc92b8ae37ddb279a5,YES
001cbbd1.xpr,U+52A0,加,210,1613,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,5c6c3c7b656368ba7c355fe567148f9284ab49dc9b4e9b1df9e2ae51ff139ba5,YES
001cbbd1.xpr,U+52A1,务,211,1665,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,6f232635c26431ca0b772da708d88078dad9e045fea9d4c5c79bbd8dc758162b,YES
001cbbd1.xpr,U+52A8,动,212,1717,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,4d91b9bb3d721d11ca4fce7ac0a6dfbeaa6f0a71e848af5d39862354fc65106a,YES
001cbbd1.xpr,U+52BF,势,213,1769,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,479ce322e8f54f05139c0023164d05afba86f2649749f5731da211653d8d44bb,YES
001cbbd1.xpr,U+5316,化,214,1821,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,e2359c5b0fd5aefa8cefe59c581efc24b131f44175b9cbf2d1b3d2895a8fc0b1,YES
001cbbd1.xpr,U+5317,北,215,1873,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,56be372c99af081a09349d66e401b88b62658a19534c1f0f42d3fcc8da72b33d,YES
001cbbd1.xpr,U+533A,区,216,1925,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,221aac50a7e691f0cd12c0f2830193ee968d6ffe770e1a001966b9094d590a52,YES
001cbbd1.xpr,U+5341,十,217,1977,337,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,a060d8c0eb060a261a7bb8b3537bd097d649784b382ddb95c29dfadc2e04655d,YES
001cbbd1.xpr,U+5343,千,218,1,405,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,12e7f0bf86daab0731862a8ce21dfd7b61b5dd708d955fed314d9567642e0f9a,YES
001cbbd1.xpr,U+5355,单,219,53,405,51,67,0,51,Noto Sans SC Bold,C:\Windows\Fonts\Noto Sans SC Bold (TrueType).otf,d1961be1161ea1be08496c920862d06ea5c23a757628f4fd69368de1d9f51bed,0,51,51,47e71bbd6f81efd0c185c3ace7c58c920dc8648fad8993af73ae8c1bf99681f9,YES
