file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
5D81443C,10,20,20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20,38,,page76:tag17:entity82:key00002198:ref20:ord0;page82:tag8:entity82:key00002198:ref20:ord0;page88:tag13:entity82:key00002198:ref20:ord0;page94:tag13:entity82:key00002198:ref20:ord0;page100:tag12:entity82:key00002198:ref20:ord0;page106:tag11:entity82:key00002198:ref20:ord0;page112:tag10:entity82:key00002198:ref20:ord0;page118:tag12:entity82:key00002198:ref20:ord0;page124:tag10:entity82:key00002198:ref20:ord0;page130:tag12:entity82:key00002198:ref20:ord0;page136:tag11:entity82:key00002198:ref20:ord0;page142:tag11:entity82:key00002198:ref20:ord0;page148:tag10:entity82:key00002198:ref20:ord0;page154:tag11:entity82:key00002198:ref20:ord0;page160:tag10:entity82:key00002198:ref20:ord0;page166:tag10:entity82:key00002198:ref20:ord0;page172:tag12:entity82:key00002198:ref20:ord0;page178:tag10:entity82:key00002198:ref20:ord0;page184:tag10:entity82:key00002198:ref20:ord0;page202:tag10:entity82:key00002198:ref20:ord0;page208:tag10:entity82:key00002198:ref20:ord0;page214:tag11:entity82:key00002198:ref20:ord0;page220:tag13:entity82:key00002198:ref20:ord0;page226:tag10:entity82:key00002198:ref20:ord0;page232:tag12:entity82:key00002198:ref20:ord0;page244:tag10:entity82:key00002198:ref20:ord0;page250:tag13:entity82:key00002198:ref20:ord0;page268:tag10:entity82:key00002198:ref20:ord0;page274:tag10:entity82:key00002198:ref20:ord0;page280:tag11:entity82:key00002198:ref20:ord0;page286:tag11:entity82:key00002198:ref20:ord0;page298:tag12:entity82:key00002198:ref20:ord0;page304:tag10:entity82:key00002198:ref20:ord0;page310:tag12:entity82:key00002198:ref20:ord0;page316:tag10:entity82:key00002198:ref20:ord0;page328:tag10:entity82:key00002198:ref20:ord0;page334:tag13:entity82:key00002198:ref20:ord0;page340:tag13:entity82:key00002198:ref20:ord0,あんたなら 仲間になってもいい,俺の背後をとるとは…,やるな…,,竟然能绕到我背后…,,MATCH,30,27,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,11,22,22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22,38,,page76:tag17:entity81:key00002134:ref22:ord0;page82:tag8:entity81:key00002134:ref22:ord0;page88:tag13:entity81:key00002134:ref22:ord0;page94:tag13:entity81:key00002134:ref22:ord0;page100:tag12:entity81:key00002134:ref22:ord0;page106:tag11:entity81:key00002134:ref22:ord0;page112:tag10:entity81:key00002134:ref22:ord0;page118:tag12:entity81:key00002134:ref22:ord0;page124:tag10:entity81:key00002134:ref22:ord0;page130:tag12:entity81:key00002134:ref22:ord0;page136:tag11:entity81:key00002134:ref22:ord0;page142:tag11:entity81:key00002134:ref22:ord0;page148:tag10:entity81:key00002134:ref22:ord0;page154:tag11:entity81:key00002134:ref22:ord0;page160:tag10:entity81:key00002134:ref22:ord0;page166:tag10:entity81:key00002134:ref22:ord0;page172:tag12:entity81:key00002134:ref22:ord0;page178:tag10:entity81:key00002134:ref22:ord0;page184:tag10:entity81:key00002134:ref22:ord0;page202:tag10:entity81:key00002134:ref22:ord0;page208:tag10:entity81:key00002134:ref22:ord0;page214:tag11:entity81:key00002134:ref22:ord0;page220:tag13:entity81:key00002134:ref22:ord0;page226:tag10:entity81:key00002134:ref22:ord0;page232:tag12:entity81:key00002134:ref22:ord0;page244:tag10:entity81:key00002134:ref22:ord0;page250:tag13:entity81:key00002134:ref22:ord0;page268:tag10:entity81:key00002134:ref22:ord0;page274:tag10:entity81:key00002134:ref22:ord0;page280:tag11:entity81:key00002134:ref22:ord0;page286:tag11:entity81:key00002134:ref22:ord0;page298:tag12:entity81:key00002134:ref22:ord0;page304:tag10:entity81:key00002134:ref22:ord0;page310:tag12:entity81:key00002134:ref22:ord0;page316:tag10:entity81:key00002134:ref22:ord0;page328:tag10:entity81:key00002134:ref22:ord0;page334:tag13:entity81:key00002134:ref22:ord0;page340:tag13:entity81:key00002134:ref22:ord0,俺の背後をとるとは…,やるな…,俺を殺したら後悔するぞ！,,不错…,,MATCH,12,9,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,12,24,24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24,38,,page76:tag17:entity80:key000020D0:ref24:ord0;page82:tag8:entity80:key000020D0:ref24:ord0;page88:tag13:entity80:key000020D0:ref24:ord0;page94:tag13:entity80:key000020D0:ref24:ord0;page100:tag12:entity80:key000020D0:ref24:ord0;page106:tag11:entity80:key000020D0:ref24:ord0;page112:tag10:entity80:key000020D0:ref24:ord0;page118:tag12:entity80:key000020D0:ref24:ord0;page124:tag10:entity80:key000020D0:ref24:ord0;page130:tag12:entity80:key000020D0:ref24:ord0;page136:tag11:entity80:key000020D0:ref24:ord0;page142:tag11:entity80:key000020D0:ref24:ord0;page148:tag10:entity80:key000020D0:ref24:ord0;page154:tag11:entity80:key000020D0:ref24:ord0;page160:tag10:entity80:key000020D0:ref24:ord0;page166:tag10:entity80:key000020D0:ref24:ord0;page172:tag12:entity80:key000020D0:ref24:ord0;page178:tag10:entity80:key000020D0:ref24:ord0;page184:tag10:entity80:key000020D0:ref24:ord0;page202:tag10:entity80:key000020D0:ref24:ord0;page208:tag10:entity80:key000020D0:ref24:ord0;page214:tag11:entity80:key000020D0:ref24:ord0;page220:tag13:entity80:key000020D0:ref24:ord0;page226:tag10:entity80:key000020D0:ref24:ord0;page232:tag12:entity80:key000020D0:ref24:ord0;page244:tag10:entity80:key000020D0:ref24:ord0;page250:tag13:entity80:key000020D0:ref24:ord0;page268:tag10:entity80:key000020D0:ref24:ord0;page274:tag10:entity80:key000020D0:ref24:ord0;page280:tag11:entity80:key000020D0:ref24:ord0;page286:tag11:entity80:key000020D0:ref24:ord0;page298:tag12:entity80:key000020D0:ref24:ord0;page304:tag10:entity80:key000020D0:ref24:ord0;page310:tag12:entity80:key000020D0:ref24:ord0;page316:tag10:entity80:key000020D0:ref24:ord0;page328:tag10:entity80:key000020D0:ref24:ord0;page334:tag13:entity80:key000020D0:ref24:ord0;page340:tag13:entity80:key000020D0:ref24:ord0,やるな…,俺を殺したら後悔するぞ！,見逃してくれよぉ…,,杀了我你会后悔的！,,MATCH,36,27,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,13,26,26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26,38,,page76:tag17:entity79:key0000206C:ref26:ord0;page82:tag8:entity79:key0000206C:ref26:ord0;page88:tag13:entity79:key0000206C:ref26:ord0;page94:tag13:entity79:key0000206C:ref26:ord0;page100:tag12:entity79:key0000206C:ref26:ord0;page106:tag11:entity79:key0000206C:ref26:ord0;page112:tag10:entity79:key0000206C:ref26:ord0;page118:tag12:entity79:key0000206C:ref26:ord0;page124:tag10:entity79:key0000206C:ref26:ord0;page130:tag12:entity79:key0000206C:ref26:ord0;page136:tag11:entity79:key0000206C:ref26:ord0;page142:tag11:entity79:key0000206C:ref26:ord0;page148:tag10:entity79:key0000206C:ref26:ord0;page154:tag11:entity79:key0000206C:ref26:ord0;page160:tag10:entity79:key0000206C:ref26:ord0;page166:tag10:entity79:key0000206C:ref26:ord0;page172:tag12:entity79:key0000206C:ref26:ord0;page178:tag10:entity79:key0000206C:ref26:ord0;page184:tag10:entity79:key0000206C:ref26:ord0;page202:tag10:entity79:key0000206C:ref26:ord0;page208:tag10:entity79:key0000206C:ref26:ord0;page214:tag11:entity79:key0000206C:ref26:ord0;page220:tag13:entity79:key0000206C:ref26:ord0;page226:tag10:entity79:key0000206C:ref26:ord0;page232:tag12:entity79:key0000206C:ref26:ord0;page244:tag10:entity79:key0000206C:ref26:ord0;page250:tag13:entity79:key0000206C:ref26:ord0;page268:tag10:entity79:key0000206C:ref26:ord0;page274:tag10:entity79:key0000206C:ref26:ord0;page280:tag11:entity79:key0000206C:ref26:ord0;page286:tag11:entity79:key0000206C:ref26:ord0;page298:tag12:entity79:key0000206C:ref26:ord0;page304:tag10:entity79:key0000206C:ref26:ord0;page310:tag12:entity79:key0000206C:ref26:ord0;page316:tag10:entity79:key0000206C:ref26:ord0;page328:tag10:entity79:key0000206C:ref26:ord0;page334:tag13:entity79:key0000206C:ref26:ord0;page340:tag13:entity79:key0000206C:ref26:ord0,俺を殺したら後悔するぞ！,見逃してくれよぉ…,悪い話じゃ…ないだろ？ へへ…,,放过我吧…,,MATCH,27,15,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,14,28,28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28,38,,page76:tag17:entity78:key00002008:ref28:ord0;page82:tag8:entity78:key00002008:ref28:ord0;page88:tag13:entity78:key00002008:ref28:ord0;page94:tag13:entity78:key00002008:ref28:ord0;page100:tag12:entity78:key00002008:ref28:ord0;page106:tag11:entity78:key00002008:ref28:ord0;page112:tag10:entity78:key00002008:ref28:ord0;page118:tag12:entity78:key00002008:ref28:ord0;page124:tag10:entity78:key00002008:ref28:ord0;page130:tag12:entity78:key00002008:ref28:ord0;page136:tag11:entity78:key00002008:ref28:ord0;page142:tag11:entity78:key00002008:ref28:ord0;page148:tag10:entity78:key00002008:ref28:ord0;page154:tag11:entity78:key00002008:ref28:ord0;page160:tag10:entity78:key00002008:ref28:ord0;page166:tag10:entity78:key00002008:ref28:ord0;page172:tag12:entity78:key00002008:ref28:ord0;page178:tag10:entity78:key00002008:ref28:ord0;page184:tag10:entity78:key00002008:ref28:ord0;page202:tag10:entity78:key00002008:ref28:ord0;page208:tag10:entity78:key00002008:ref28:ord0;page214:tag11:entity78:key00002008:ref28:ord0;page220:tag13:entity78:key00002008:ref28:ord0;page226:tag10:entity78:key00002008:ref28:ord0;page232:tag12:entity78:key00002008:ref28:ord0;page244:tag10:entity78:key00002008:ref28:ord0;page250:tag13:entity78:key00002008:ref28:ord0;page268:tag10:entity78:key00002008:ref28:ord0;page274:tag10:entity78:key00002008:ref28:ord0;page280:tag11:entity78:key00002008:ref28:ord0;page286:tag11:entity78:key00002008:ref28:ord0;page298:tag12:entity78:key00002008:ref28:ord0;page304:tag10:entity78:key00002008:ref28:ord0;page310:tag12:entity78:key00002008:ref28:ord0;page316:tag10:entity78:key00002008:ref28:ord0;page328:tag10:entity78:key00002008:ref28:ord0;page334:tag13:entity78:key00002008:ref28:ord0;page340:tag13:entity78:key00002008:ref28:ord0,見逃してくれよぉ…,悪い話じゃ…ないだろ？ へへ…,よう…あんたのスパイになってもいいぜ,,这条件…不赖吧？ 嘿嘿…,,MATCH,43,34,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,15,30,30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30,38,,page76:tag17:entity77:key00001FA4:ref30:ord0;page82:tag8:entity77:key00001FA4:ref30:ord0;page88:tag13:entity77:key00001FA4:ref30:ord0;page94:tag13:entity77:key00001FA4:ref30:ord0;page100:tag12:entity77:key00001FA4:ref30:ord0;page106:tag11:entity77:key00001FA4:ref30:ord0;page112:tag10:entity77:key00001FA4:ref30:ord0;page118:tag12:entity77:key00001FA4:ref30:ord0;page124:tag10:entity77:key00001FA4:ref30:ord0;page130:tag12:entity77:key00001FA4:ref30:ord0;page136:tag11:entity77:key00001FA4:ref30:ord0;page142:tag11:entity77:key00001FA4:ref30:ord0;page148:tag10:entity77:key00001FA4:ref30:ord0;page154:tag11:entity77:key00001FA4:ref30:ord0;page160:tag10:entity77:key00001FA4:ref30:ord0;page166:tag10:entity77:key00001FA4:ref30:ord0;page172:tag12:entity77:key00001FA4:ref30:ord0;page178:tag10:entity77:key00001FA4:ref30:ord0;page184:tag10:entity77:key00001FA4:ref30:ord0;page202:tag10:entity77:key00001FA4:ref30:ord0;page208:tag10:entity77:key00001FA4:ref30:ord0;page214:tag11:entity77:key00001FA4:ref30:ord0;page220:tag13:entity77:key00001FA4:ref30:ord0;page226:tag10:entity77:key00001FA4:ref30:ord0;page232:tag12:entity77:key00001FA4:ref30:ord0;page244:tag10:entity77:key00001FA4:ref30:ord0;page250:tag13:entity77:key00001FA4:ref30:ord0;page268:tag10:entity77:key00001FA4:ref30:ord0;page274:tag10:entity77:key00001FA4:ref30:ord0;page280:tag11:entity77:key00001FA4:ref30:ord0;page286:tag11:entity77:key00001FA4:ref30:ord0;page298:tag12:entity77:key00001FA4:ref30:ord0;page304:tag10:entity77:key00001FA4:ref30:ord0;page310:tag12:entity77:key00001FA4:ref30:ord0;page316:tag10:entity77:key00001FA4:ref30:ord0;page328:tag10:entity77:key00001FA4:ref30:ord0;page334:tag13:entity77:key00001FA4:ref30:ord0;page340:tag13:entity77:key00001FA4:ref30:ord0,悪い話じゃ…ないだろ？ へへ…,よう…あんたのスパイになってもいいぜ,み…見逃してくれ！,,喂…我可以给你当间谍,,MATCH,54,30,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,16,32,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,38,,page76:tag17:entity76:key00001F40:ref32:ord0;page82:tag8:entity76:key00001F40:ref32:ord0;page88:tag13:entity76:key00001F40:ref32:ord0;page94:tag13:entity76:key00001F40:ref32:ord0;page100:tag12:entity76:key00001F40:ref32:ord0;page106:tag11:entity76:key00001F40:ref32:ord0;page112:tag10:entity76:key00001F40:ref32:ord0;page118:tag12:entity76:key00001F40:ref32:ord0;page124:tag10:entity76:key00001F40:ref32:ord0;page130:tag12:entity76:key00001F40:ref32:ord0;page136:tag11:entity76:key00001F40:ref32:ord0;page142:tag11:entity76:key00001F40:ref32:ord0;page148:tag10:entity76:key00001F40:ref32:ord0;page154:tag11:entity76:key00001F40:ref32:ord0;page160:tag10:entity76:key00001F40:ref32:ord0;page166:tag10:entity76:key00001F40:ref32:ord0;page172:tag12:entity76:key00001F40:ref32:ord0;page178:tag10:entity76:key00001F40:ref32:ord0;page184:tag10:entity76:key00001F40:ref32:ord0;page202:tag10:entity76:key00001F40:ref32:ord0;page208:tag10:entity76:key00001F40:ref32:ord0;page214:tag11:entity76:key00001F40:ref32:ord0;page220:tag13:entity76:key00001F40:ref32:ord0;page226:tag10:entity76:key00001F40:ref32:ord0;page232:tag12:entity76:key00001F40:ref32:ord0;page244:tag10:entity76:key00001F40:ref32:ord0;page250:tag13:entity76:key00001F40:ref32:ord0;page268:tag10:entity76:key00001F40:ref32:ord0;page274:tag10:entity76:key00001F40:ref32:ord0;page280:tag11:entity76:key00001F40:ref32:ord0;page286:tag11:entity76:key00001F40:ref32:ord0;page298:tag12:entity76:key00001F40:ref32:ord0;page304:tag10:entity76:key00001F40:ref32:ord0;page310:tag12:entity76:key00001F40:ref32:ord0;page316:tag10:entity76:key00001F40:ref32:ord0;page328:tag10:entity76:key00001F40:ref32:ord0;page334:tag13:entity76:key00001F40:ref32:ord0;page340:tag13:entity76:key00001F40:ref32:ord0,よう…あんたのスパイになってもいいぜ,み…見逃してくれ！,…東の部屋にいる,,放、放过我！,,MATCH,27,18,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,17,34,34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34,38,,page76:tag17:entity7:key00000320:ref34:ord0;page82:tag8:entity7:key00000320:ref34:ord0;page88:tag13:entity7:key00000320:ref34:ord0;page94:tag13:entity7:key00000320:ref34:ord0;page100:tag12:entity7:key00000320:ref34:ord0;page106:tag11:entity7:key00000320:ref34:ord0;page112:tag10:entity7:key00000320:ref34:ord0;page118:tag12:entity7:key00000320:ref34:ord0;page124:tag10:entity7:key00000320:ref34:ord0;page130:tag12:entity7:key00000320:ref34:ord0;page136:tag11:entity7:key00000320:ref34:ord0;page142:tag11:entity7:key00000320:ref34:ord0;page148:tag10:entity7:key00000320:ref34:ord0;page154:tag11:entity7:key00000320:ref34:ord0;page160:tag10:entity7:key00000320:ref34:ord0;page166:tag10:entity7:key00000320:ref34:ord0;page172:tag12:entity7:key00000320:ref34:ord0;page178:tag10:entity7:key00000320:ref34:ord0;page184:tag10:entity7:key00000320:ref34:ord0;page202:tag10:entity7:key00000320:ref34:ord0;page208:tag10:entity7:key00000320:ref34:ord0;page214:tag11:entity7:key00000320:ref34:ord0;page220:tag13:entity7:key00000320:ref34:ord0;page226:tag10:entity7:key00000320:ref34:ord0;page232:tag12:entity7:key00000320:ref34:ord0;page244:tag10:entity7:key00000320:ref34:ord0;page250:tag13:entity7:key00000320:ref34:ord0;page268:tag10:entity7:key00000320:ref34:ord0;page274:tag10:entity7:key00000320:ref34:ord0;page280:tag11:entity7:key00000320:ref34:ord0;page286:tag11:entity7:key00000320:ref34:ord0;page298:tag12:entity7:key00000320:ref34:ord0;page304:tag10:entity7:key00000320:ref34:ord0;page310:tag12:entity7:key00000320:ref34:ord0;page316:tag10:entity7:key00000320:ref34:ord0;page328:tag10:entity7:key00000320:ref34:ord0;page334:tag13:entity7:key00000320:ref34:ord0;page340:tag13:entity7:key00000320:ref34:ord0,み…見逃してくれ！,…東の部屋にいる,あんたが原因だったか,,…在东边的房间里,,MATCH,24,24,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,18,36,36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36,38,,page76:tag17:entity75:key00001E78:ref36:ord0;page82:tag8:entity75:key00001E78:ref36:ord0;page88:tag13:entity75:key00001E78:ref36:ord0;page94:tag13:entity75:key00001E78:ref36:ord0;page100:tag12:entity75:key00001E78:ref36:ord0;page106:tag11:entity75:key00001E78:ref36:ord0;page112:tag10:entity75:key00001E78:ref36:ord0;page118:tag12:entity75:key00001E78:ref36:ord0;page124:tag10:entity75:key00001E78:ref36:ord0;page130:tag12:entity75:key00001E78:ref36:ord0;page136:tag11:entity75:key00001E78:ref36:ord0;page142:tag11:entity75:key00001E78:ref36:ord0;page148:tag10:entity75:key00001E78:ref36:ord0;page154:tag11:entity75:key00001E78:ref36:ord0;page160:tag10:entity75:key00001E78:ref36:ord0;page166:tag10:entity75:key00001E78:ref36:ord0;page172:tag12:entity75:key00001E78:ref36:ord0;page178:tag10:entity75:key00001E78:ref36:ord0;page184:tag10:entity75:key00001E78:ref36:ord0;page202:tag10:entity75:key00001E78:ref36:ord0;page208:tag10:entity75:key00001E78:ref36:ord0;page214:tag11:entity75:key00001E78:ref36:ord0;page220:tag13:entity75:key00001E78:ref36:ord0;page226:tag10:entity75:key00001E78:ref36:ord0;page232:tag12:entity75:key00001E78:ref36:ord0;page244:tag10:entity75:key00001E78:ref36:ord0;page250:tag13:entity75:key00001E78:ref36:ord0;page268:tag10:entity75:key00001E78:ref36:ord0;page274:tag10:entity75:key00001E78:ref36:ord0;page280:tag11:entity75:key00001E78:ref36:ord0;page286:tag11:entity75:key00001E78:ref36:ord0;page298:tag12:entity75:key00001E78:ref36:ord0;page304:tag10:entity75:key00001E78:ref36:ord0;page310:tag12:entity75:key00001E78:ref36:ord0;page316:tag10:entity75:key00001E78:ref36:ord0;page328:tag10:entity75:key00001E78:ref36:ord0;page334:tag13:entity75:key00001E78:ref36:ord0;page340:tag13:entity75:key00001E78:ref36:ord0,…東の部屋にいる,あんたが原因だったか,お…俺は何も知らない…,,原来是你搞的鬼,,MATCH,30,21,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,19,38,38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38,38,,page76:tag17:entity74:key00001E14:ref38:ord0;page82:tag8:entity74:key00001E14:ref38:ord0;page88:tag13:entity74:key00001E14:ref38:ord0;page94:tag13:entity74:key00001E14:ref38:ord0;page100:tag12:entity74:key00001E14:ref38:ord0;page106:tag11:entity74:key00001E14:ref38:ord0;page112:tag10:entity74:key00001E14:ref38:ord0;page118:tag12:entity74:key00001E14:ref38:ord0;page124:tag10:entity74:key00001E14:ref38:ord0;page130:tag12:entity74:key00001E14:ref38:ord0;page136:tag11:entity74:key00001E14:ref38:ord0;page142:tag11:entity74:key00001E14:ref38:ord0;page148:tag10:entity74:key00001E14:ref38:ord0;page154:tag11:entity74:key00001E14:ref38:ord0;page160:tag10:entity74:key00001E14:ref38:ord0;page166:tag10:entity74:key00001E14:ref38:ord0;page172:tag12:entity74:key00001E14:ref38:ord0;page178:tag10:entity74:key00001E14:ref38:ord0;page184:tag10:entity74:key00001E14:ref38:ord0;page202:tag10:entity74:key00001E14:ref38:ord0;page208:tag10:entity74:key00001E14:ref38:ord0;page214:tag11:entity74:key00001E14:ref38:ord0;page220:tag13:entity74:key00001E14:ref38:ord0;page226:tag10:entity74:key00001E14:ref38:ord0;page232:tag12:entity74:key00001E14:ref38:ord0;page244:tag10:entity74:key00001E14:ref38:ord0;page250:tag13:entity74:key00001E14:ref38:ord0;page268:tag10:entity74:key00001E14:ref38:ord0;page274:tag10:entity74:key00001E14:ref38:ord0;page280:tag11:entity74:key00001E14:ref38:ord0;page286:tag11:entity74:key00001E14:ref38:ord0;page298:tag12:entity74:key00001E14:ref38:ord0;page304:tag10:entity74:key00001E14:ref38:ord0;page310:tag12:entity74:key00001E14:ref38:ord0;page316:tag10:entity74:key00001E14:ref38:ord0;page328:tag10:entity74:key00001E14:ref38:ord0;page334:tag13:entity74:key00001E14:ref38:ord0;page340:tag13:entity74:key00001E14:ref38:ord0,あんたが原因だったか,お…俺は何も知らない…,ああ…ここまでか…,,我、我什么都不知道…,,MATCH,33,30,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,20,40,40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40,38,,page76:tag17:entity73:key00001DB0:ref40:ord0;page82:tag8:entity73:key00001DB0:ref40:ord0;page88:tag13:entity73:key00001DB0:ref40:ord0;page94:tag13:entity73:key00001DB0:ref40:ord0;page100:tag12:entity73:key00001DB0:ref40:ord0;page106:tag11:entity73:key00001DB0:ref40:ord0;page112:tag10:entity73:key00001DB0:ref40:ord0;page118:tag12:entity73:key00001DB0:ref40:ord0;page124:tag10:entity73:key00001DB0:ref40:ord0;page130:tag12:entity73:key00001DB0:ref40:ord0;page136:tag11:entity73:key00001DB0:ref40:ord0;page142:tag11:entity73:key00001DB0:ref40:ord0;page148:tag10:entity73:key00001DB0:ref40:ord0;page154:tag11:entity73:key00001DB0:ref40:ord0;page160:tag10:entity73:key00001DB0:ref40:ord0;page166:tag10:entity73:key00001DB0:ref40:ord0;page172:tag12:entity73:key00001DB0:ref40:ord0;page178:tag10:entity73:key00001DB0:ref40:ord0;page184:tag10:entity73:key00001DB0:ref40:ord0;page202:tag10:entity73:key00001DB0:ref40:ord0;page208:tag10:entity73:key00001DB0:ref40:ord0;page214:tag11:entity73:key00001DB0:ref40:ord0;page220:tag13:entity73:key00001DB0:ref40:ord0;page226:tag10:entity73:key00001DB0:ref40:ord0;page232:tag12:entity73:key00001DB0:ref40:ord0;page244:tag10:entity73:key00001DB0:ref40:ord0;page250:tag13:entity73:key00001DB0:ref40:ord0;page268:tag10:entity73:key00001DB0:ref40:ord0;page274:tag10:entity73:key00001DB0:ref40:ord0;page280:tag11:entity73:key00001DB0:ref40:ord0;page286:tag11:entity73:key00001DB0:ref40:ord0;page298:tag12:entity73:key00001DB0:ref40:ord0;page304:tag10:entity73:key00001DB0:ref40:ord0;page310:tag12:entity73:key00001DB0:ref40:ord0;page316:tag10:entity73:key00001DB0:ref40:ord0;page328:tag10:entity73:key00001DB0:ref40:ord0;page334:tag13:entity73:key00001DB0:ref40:ord0;page340:tag13:entity73:key00001DB0:ref40:ord0,お…俺は何も知らない…,ああ…ここまでか…,俺を殺したって何の得もないぞ！,,啊啊…到此为止了吗…,,MATCH,27,30,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
